,Sport,Year,Gender,Wordcount,Editcount,Linkcount,Married,Name,Title,URL
121,Canoeists,2016,f,73,26,7,False,Emma Jørgensen,Emma Jørgensen,https://en.wikipedia.org/wiki/Emma_J%C3%B8rgensen
122,Canoeists,2016,m,116,41,15,False,Sébastien Jouve,Sébastien Jouve,https://en.wikipedia.org/wiki/S%C3%A9bastien_Jouve
123,Canoeists,2016,m,43,8,3,False,Paweł Kaczmarek (canoeist),Paweł Kaczmarek (canoeist),https://en.wikipedia.org/wiki/Pawe%C5%82_Kaczmarek_(canoeist)
124,Canoeists,2016,m,45,24,6,False,Tomasz Kaczor,Tomasz Kaczor,https://en.wikipedia.org/wiki/Tomasz_Kaczor
125,Canoeists,2016,m,24,13,3,False,Mateusz Kamiński,Mateusz Kamiński,https://en.wikipedia.org/wiki/Mateusz_Kami%C5%84ski
126,Canoeists,2016,f,24,6,3,False,Menatalla Karim,Menatalla Karim,https://en.wikipedia.org/wiki/Menatalla_Karim
127,Canoeists,2016,m,92,29,10,False,Jonáš Kašpar,Jonáš Kašpar,https://en.wikipedia.org/wiki/Jon%C3%A1%C5%A1_Ka%C5%A1par
128,Canoeists,2016,m,190,105,20,False,Peter Kauzer,Peter Kauzer,https://en.wikipedia.org/wiki/Peter_Kauzer
129,Canoeists,2016,f,76,43,8,True,Alexandra Keresztesi,Alexandra Keresztesi,https://en.wikipedia.org/wiki/Alexandra_Keresztesi
130,Canoeists,2016,m,24,5,3,False,Timur Khaidarov,Timur Khaidarov,https://en.wikipedia.org/wiki/Timur_Khaidarov
131,Canoeists,2016,f,40,19,5,False,Marta Kharitonova,Marta Kharitonova,https://en.wikipedia.org/wiki/Marta_Kharitonova
132,Canoeists,2016,f,76,41,15,False,Volha Khudzenka,Volha Khudzenka,https://en.wikipedia.org/wiki/Volha_Khudzenka
133,Canoeists,2016,m,24,17,3,False,Stefan Kiraj,Stefan Kiraj,https://en.wikipedia.org/wiki/Stefan_Kiraj
134,Canoeists,2016,m,25,21,4,False,Miroslav Kirchev,Miroslav Kirchev,https://en.wikipedia.org/wiki/Miroslav_Kirchev
135,Canoeists,2016,m,158,58,18,False,Gauthier Klauss,Gauthier Klauss,https://en.wikipedia.org/wiki/Gauthier_Klauss
136,Canoeists,2016,f,27,15,4,False,Inna Klinova,Inna Klinova,https://en.wikipedia.org/wiki/Inna_Klinova
137,Canoeists,2016,m,24,13,3,False,Gerasim Kochnev,Gerasim Kochnev,https://en.wikipedia.org/wiki/Gerasim_Kochnev
138,Canoeists,2016,m,28,33,4,False,Angel Kodinov,Angel Kodinov,https://en.wikipedia.org/wiki/Angel_Kodinov
139,Canoeists,2016,m,710,405,47,False,Adam van Koeverden,Adam van Koeverden,https://en.wikipedia.org/wiki/Adam_van_Koeverden
140,Canoeists,2016,f,74,32,11,False,Martina Kohlová,Martina Kohlová,https://en.wikipedia.org/wiki/Martina_Kohlov%C3%A1
141,Canoeists,2016,m,27,9,4,False,Bálint Kopasz,Bálint Kopasz,https://en.wikipedia.org/wiki/B%C3%A1lint_Kopasz
142,Canoeists,2016,f,262,148,26,False,Danuta Kozák,Danuta Kozák,https://en.wikipedia.org/wiki/Danuta_Koz%C3%A1k
143,Canoeists,2016,f,97,33,12,False,Urša Kragelj,Urša Kragelj,https://en.wikipedia.org/wiki/Ur%C5%A1a_Kragelj
144,Canoeists,2016,m,235,25,17,False,Andrey Kraitor,Andrey Kraitor,https://en.wikipedia.org/wiki/Andrey_Kraitor
145,Canoeists,2016,f,24,22,3,False,Steffi Kriegerstein,Steffi Kriegerstein,https://en.wikipedia.org/wiki/Steffi_Kriegerstein
146,Canoeists,2016,f,82,36,9,False,Kateřina Kudějová,Kateřina Kudějová,https://en.wikipedia.org/wiki/Kate%C5%99ina_Kud%C4%9Bjov%C3%A1
147,Canoeists,2016,m,24,5,3,False,Michał Kudła,Michał Kudła,https://en.wikipedia.org/wiki/Micha%C5%82_Kud%C5%82a
148,Canoeists,2016,m,24,4,3,False,Attila Kugler,Attila Kugler,https://en.wikipedia.org/wiki/Attila_Kugler
149,Canoeists,2016,f,118,45,17,False,Corinna Kuhnle,Corinna Kuhnle,https://en.wikipedia.org/wiki/Corinna_Kuhnle
150,Canoeists,2016,m,78,20,10,False,Mikhail Kuznetsov (canoeist),Mikhail Kuznetsov (canoeist),https://en.wikipedia.org/wiki/Mikhail_Kuznetsov_(canoeist)
151,Canoeists,2016,f,77,23,8,False,Marie-Zélia Lafont,Marie-Zélia Lafont,https://en.wikipedia.org/wiki/Marie-Z%C3%A9lia_Lafont
152,Canoeists,2016,f,24,17,3,False,Francisca Laia,Francisca Laia,https://en.wikipedia.org/wiki/Francisca_Laia
153,Canoeists,2016,0,27,9,5,False,Andréanne Langlois,Andréanne Langlois,https://en.wikipedia.org/wiki/Andr%C3%A9anne_Langlois
154,Canoeists,2016,0,47,12,5,False,Aurimas Lankas,Aurimas Lankas,https://en.wikipedia.org/wiki/Aurimas_Lankas
155,Canoeists,2016,m,78,45,10,False,Dmitry Larionov,Dmitry Larionov,https://en.wikipedia.org/wiki/Dmitry_Larionov
156,Canoeists,2016,f,24,7,3,False,Ana Roxana Lehaci,Ana Roxana Lehaci,https://en.wikipedia.org/wiki/Ana_Roxana_Lehaci
157,Canoeists,2016,m,91,9,6,False,Mario Leitner,Mario Leitner,https://en.wikipedia.org/wiki/Mario_Leitner
158,Canoeists,2016,f,24,7,3,False,Amandine Lhote,Amandine Lhote,https://en.wikipedia.org/wiki/Amandine_Lhote
159,Canoeists,2016,f,47,21,8,False,Li Lu (canoeist),Li Lu (canoeist),https://en.wikipedia.org/wiki/Li_Lu_(canoeist)
160,Canoeists,2016,m,138,51,17,False,Li Qiang (canoeist),Li Qiang (canoeist),https://en.wikipedia.org/wiki/Li_Qiang_(canoeist)
161,Canoeists,2016,f,30,4,4,False,Li Yue (canoeist),Li Yue (canoeist),https://en.wikipedia.org/wiki/Li_Yue_(canoeist)
162,Canoeists,2016,m,29,23,3,False,Tom Liebscher,Tom Liebscher,https://en.wikipedia.org/wiki/Tom_Liebscher
163,Canoeists,2016,f,122,10,7,False,Lasma Liepa,Lasma Liepa,https://en.wikipedia.org/wiki/Lasma_Liepa
164,Canoeists,2016,m,183,11,9,False,Tibor Linka,Tibor Linka,https://en.wikipedia.org/wiki/Tibor_Linka
165,Canoeists,2016,m,89,29,14,False,Alexander Lipatov,Alexander Lipatov,https://en.wikipedia.org/wiki/Alexander_Lipatov
166,Canoeists,2016,0,294,35,67,False,List of canoeists at the 2016 Summer Olympics,List of canoeists at the 2016 Summer Olympics,https://en.wikipedia.org/wiki/List_of_canoeists_at_the_2016_Summer_Olympics
167,Canoeists,2016,f,44,26,9,False,Liu Haiping,Liu Haiping,https://en.wikipedia.org/wiki/Liu_Haiping
168,Canoeists,2016,m,73,19,6,False,Joaquim Lobo,Joaquim Lobo,https://en.wikipedia.org/wiki/Joaquim_Lobo
169,Canoeists,2016,f,71,18,9,False,Jaimee Lovett,Jaimee Lovett,https://en.wikipedia.org/wiki/Jaimee_Lovett
170,Canoeists,2016,m,66,18,4,False,Evgenii Lukantsov,Evgenii Lukantsov,https://en.wikipedia.org/wiki/Evgenii_Lukantsov
171,Canoeists,2016,m,39,7,3,False,Kirill Lyapunov,Kirill Lyapunov,https://en.wikipedia.org/wiki/Kirill_Lyapunov
172,Canoeists,2016,f,29,29,4,False,Ma Qing,Ma Qing,https://en.wikipedia.org/wiki/Ma_Qing
173,Canoeists,2016,m,24,9,3,False,Roberto Maehler,Roberto Maehler,https://en.wikipedia.org/wiki/Roberto_Maehler
174,Canoeists,2016,m,180,73,23,False,Martin Marinov,Martin Marinov,https://en.wikipedia.org/wiki/Martin_Marinov
175,Canoeists,2016,m,25,9,1,False,Marty McDowell,Marty McDowell,https://en.wikipedia.org/wiki/Marty_McDowell
176,Canoeists,2016,m,63,14,8,False,Devin McEwan,Devin McEwan,https://en.wikipedia.org/wiki/Devin_McEwan
177,Canoeists,2016,m,84,29,10,False,Jure Meglič,Jure Meglič,https://en.wikipedia.org/wiki/Jure_Megli%C4%8D
178,Canoeists,2016,f,47,13,4,False,Yusmari Mengana,Yusmari Mengana,https://en.wikipedia.org/wiki/Yusmari_Mengana
179,Canoeists,2016,m,63,22,3,False,Petter Menning,Petter Menning,https://en.wikipedia.org/wiki/Petter_Menning
180,Canoeists,2016,m,109,10,4,False,Richard Merjan,Richard Merjan,https://en.wikipedia.org/wiki/Richard_Merjan
181,Canoeists,2016,0,45,32,3,False,Róbert Mike,Róbert Mike,https://en.wikipedia.org/wiki/R%C3%B3bert_Mike
182,Canoeists,2016,f,157,85,17,False,Beata Mikołajczyk,Beata Mikołajczyk,https://en.wikipedia.org/wiki/Beata_Miko%C5%82ajczyk
183,Canoeists,2016,m,28,6,3,False,Serik Mirbekov,Serik Mirbekov,https://en.wikipedia.org/wiki/Serik_Mirbekov
184,Canoeists,2016,m,69,18,8,False,Taras Mishchuk,Taras Mishchuk,https://en.wikipedia.org/wiki/Taras_Mishchuk
185,Canoeists,2016,m,24,12,3,False,Aleksey Mochalov,Aleksey Mochalov,https://en.wikipedia.org/wiki/Aleksey_Mochalov
186,Canoeists,2016,m,59,21,6,False,Adel Mojallali,Adel Mojallali,https://en.wikipedia.org/wiki/Adel_Mojallali
187,Canoeists,2016,f,75,32,10,False,Nikolina Moldovan,Nikolina Moldovan,https://en.wikipedia.org/wiki/Nikolina_Moldovan
188,Canoeists,2016,f,75,28,10,False,Olivera Moldovan,Olivera Moldovan,https://en.wikipedia.org/wiki/Olivera_Moldovan
189,Canoeists,2016,m,65,16,4,False,Péter Molnár (canoeist),Péter Molnár (canoeist),https://en.wikipedia.org/wiki/P%C3%A9ter_Moln%C3%A1r_(canoeist)
190,Canoeists,2016,m,27,19,3,False,Mohamed Mrabet (canoeist),Mohamed Mrabet (canoeist),https://en.wikipedia.org/wiki/Mohamed_Mrabet_(canoeist)
191,Canoeists,2016,m,193,24,11,False,Denis Myšák,Denis Myšák,https://en.wikipedia.org/wiki/Denis_My%C5%A1%C3%A1k
192,Canoeists,2016,m,28,37,4,False,Zaza Nadiradze,Zaza Nadiradze,https://en.wikipedia.org/wiki/Zaza_Nadiradze
193,Canoeists,2016,f,102,57,12,False,Karolina Naja,Karolina Naja,https://en.wikipedia.org/wiki/Karolina_Naja
194,Canoeists,2016,m,43,12,1,False,Ignas Navakauskas,Ignas Navakauskas,https://en.wikipedia.org/wiki/Ignas_Navakauskas
195,Canoeists,2016,f,185,22,15,True,Ashley Nee,Ashley Nee,https://en.wikipedia.org/wiki/Ashley_Nee
196,Canoeists,2016,m,30,11,3,False,Ričardas Nekriošius,Ričardas Nekriošius,https://en.wikipedia.org/wiki/Ri%C4%8Dardas_Nekrio%C5%A1ius
197,Canoeists,2016,m,63,17,8,False,Bryden Nicholas,Bryden Nicholas,https://en.wikipedia.org/wiki/Bryden_Nicholas
198,Canoeists,2016,f,103,24,12,False,Ella Nicholas,Ella Nicholas,https://en.wikipedia.org/wiki/Ella_Nicholas
199,Canoeists,2016,m,92,67,9,False,Marko Novaković,Marko Novaković,https://en.wikipedia.org/wiki/Marko_Novakovi%C4%87
0,Canoeists,2016,m,83,10,5,False,Isak Öhrström,Isak Öhrström,https://en.wikipedia.org/wiki/Isak_%C3%96hrstr%C3%B6m
1,Canoeists,2016,m,58,12,8,False,Maciej Okręglak,Maciej Okręglak,https://en.wikipedia.org/wiki/Maciej_Okr%C4%99glak
2,Canoeists,2016,m,368,82,15,False,Mark Oldershaw,Mark Oldershaw,https://en.wikipedia.org/wiki/Mark_Oldershaw
3,Canoeists,2016,m,30,11,3,False,Andrejus Olijnikas,Andrejus Olijnikas,https://en.wikipedia.org/wiki/Andrejus_Olijnikas
4,Canoeists,2016,m,50,12,5,False,Anderson Oliveira,Anderson Oliveira,https://en.wikipedia.org/wiki/Anderson_Oliveira
5,Canoeists,2016,m,24,18,3,False,Celso Oliveira,Celso Oliveira,https://en.wikipedia.org/wiki/Celso_Oliveira
6,Canoeists,2016,f,52,14,5,False,Genevieve Orton,Genevieve Orton,https://en.wikipedia.org/wiki/Genevieve_Orton
7,Canoeists,2016,f,221,87,16,False,Inna Osypenko-Radomska,Inna Osypenko-Radomska,https://en.wikipedia.org/wiki/Inna_Osypenko-Radomska
8,Canoeists,2016,f,74,27,10,False,Natalia Pacierpnik,Natalia Pacierpnik,https://en.wikipedia.org/wiki/Natalia_Pacierpnik
9,Canoeists,2016,m,45,28,5,False,Dejan Pajić,Dejan Pajić,https://en.wikipedia.org/wiki/Dejan_Paji%C4%87
10,Canoeists,2016,f,99,38,10,False,Sofia Paldanius,Sofia Paldanius,https://en.wikipedia.org/wiki/Sofia_Paldanius
11,Canoeists,2016,f,74,39,13,False,Nadzeya Liapeshka,Nadzeya Liapeshka,https://en.wikipedia.org/wiki/Nadzeya_Liapeshka
12,Canoeists,2016,f,83,42,14,True,Maryna Litvinchuk,Maryna Litvinchuk,https://en.wikipedia.org/wiki/Maryna_Litvinchuk
13,Canoeists,2016,m,155,58,18,False,Matthieu Péché,Matthieu Péché,https://en.wikipedia.org/wiki/Matthieu_P%C3%A9ch%C3%A9
14,Canoeists,2016,m,29,11,4,False,Íñigo Peña,Íñigo Peña,https://en.wikipedia.org/wiki/%C3%8D%C3%B1igo_Pe%C3%B1a
15,Canoeists,2016,f,157,79,15,False,Fiona Pennie,Fiona Pennie,https://en.wikipedia.org/wiki/Fiona_Pennie
16,Canoeists,2016,m,60,42,7,False,Ilya Pervukhin,Ilya Pervukhin,https://en.wikipedia.org/wiki/Ilya_Pervukhin
17,Canoeists,2016,m,27,17,4,False,Artuur Peters,Artuur Peters,https://en.wikipedia.org/wiki/Artuur_Peters
18,Canoeists,2016,f,90,29,11,False,Melanie Pfeifer,Melanie Pfeifer,https://en.wikipedia.org/wiki/Melanie_Pfeifer
19,Canoeists,2016,m,442,107,34,False,Fernando Pimenta,Fernando Pimenta,https://en.wikipedia.org/wiki/Fernando_Pimenta
20,Canoeists,2016,m,166,40,20,False,Marcin Pochwała,Marcin Pochwała,https://en.wikipedia.org/wiki/Marcin_Pochwa%C5%82a
21,Canoeists,2016,f,24,11,3,False,Irina Podoinikova,Irina Podoinikova,https://en.wikipedia.org/wiki/Irina_Podoinikova
22,Canoeists,2016,m,60,11,4,False,Vasily Pogreban,Vasily Pogreban,https://en.wikipedia.org/wiki/Vasily_Pogreban
23,Canoeists,2016,0,60,42,9,False,Špela Ponomarenko Janić,Špela Ponomarenko Janić,https://en.wikipedia.org/wiki/%C5%A0pela_Ponomarenko_Jani%C4%87
24,Canoeists,2016,f,191,36,8,False,Teresa Portela (Portuguese canoeist),Teresa Portela (Portuguese canoeist),https://en.wikipedia.org/wiki/Teresa_Portela_(Portuguese_canoeist)
25,Canoeists,2016,f,129,44,16,False,Teresa Portela (Spanish canoeist),Teresa Portela (Spanish canoeist),https://en.wikipedia.org/wiki/Teresa_Portela_(Spanish_canoeist)
26,Canoeists,2016,m,187,114,6,False,René Holten Poulsen,René Holten Poulsen,https://en.wikipedia.org/wiki/Ren%C3%A9_Holten_Poulsen
27,Canoeists,2016,f,30,8,2,False,Mariya Povkh,Mariya Povkh,https://en.wikipedia.org/wiki/Mariya_Povkh
28,Canoeists,2016,m,138,47,16,False,"Jiří Prskavec (canoeist, born 1993)","Jiří Prskavec (canoeist, born 1993)","https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_Prskavec_(canoeist,_born_1993)"
29,Canoeists,2016,m,20,3,2,False,Marcos Pulido,Marcos Pulido,https://en.wikipedia.org/wiki/Marcos_Pulido
30,Canoeists,2016,m,352,58,19,False,Isaquias Queiroz,Isaquias Queiroz,https://en.wikipedia.org/wiki/Isaquias_Queiroz
31,Canoeists,2016,m,38,19,5,False,Jaroslav Radoň,Jaroslav Radoň,https://en.wikipedia.org/wiki/Jaroslav_Rado%C5%88
32,Canoeists,2016,m,89,11,8,False,Edvinas Ramanauskas,Edvinas Ramanauskas,https://en.wikipedia.org/wiki/Edvinas_Ramanauskas
33,Canoeists,2016,m,538,121,23,False,Ronald Rauhe,Ronald Rauhe,https://en.wikipedia.org/wiki/Ronald_Rauhe
34,Canoeists,2016,f,128,18,14,False,Ren Wenjun,Ren Wenjun,https://en.wikipedia.org/wiki/Ren_Wenjun
35,Canoeists,2016,m,84,23,12,False,Max Rendschmidt,Max Rendschmidt,https://en.wikipedia.org/wiki/Max_Rendschmidt
36,Canoeists,2016,m,153,26,18,False,Rubén Rézola,Rubén Rézola,https://en.wikipedia.org/wiki/Rub%C3%A9n_R%C3%A9zola
37,Canoeists,2016,m,24,17,3,False,Gilvan Ribeiro,Gilvan Ribeiro,https://en.wikipedia.org/wiki/Gilvan_Ribeiro
38,Canoeists,2016,m,49,28,5,False,João Ribeiro (canoeist),João Ribeiro (canoeist),https://en.wikipedia.org/wiki/Jo%C3%A3o_Ribeiro_(canoeist)
39,Canoeists,2016,m,51,11,6,False,Alberto Ricchetti,Alberto Ricchetti,https://en.wikipedia.org/wiki/Alberto_Ricchetti
40,Canoeists,2016,m,24,4,3,False,Nicola Ripamonti,Nicola Ripamonti,https://en.wikipedia.org/wiki/Nicola_Ripamonti
41,Canoeists,2016,m,40,6,5,False,Manfredi Rizza,Manfredi Rizza,https://en.wikipedia.org/wiki/Manfredi_Rizza
42,Canoeists,2016,f,20,8,2,False,Brenda Rojas,Brenda Rojas,https://en.wikipedia.org/wiki/Brenda_Rojas
43,Canoeists,2016,m,24,5,3,False,Rafał Rosolski,Rafał Rosolski,https://en.wikipedia.org/wiki/Rafa%C5%82_Rosolski
44,Canoeists,2016,m,75,29,10,False,Sebastián Rossi,Sebastián Rossi,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Rossi
45,Canoeists,2016,m,71,24,5,True,Aleksejs Rumjancevs,Aleksejs Rumjancevs,https://en.wikipedia.org/wiki/Aleksejs_Rumjancevs
46,Canoeists,2016,f,149,30,11,False,Caitlin Ryan,Caitlin Ryan,https://en.wikipedia.org/wiki/Caitlin_Ryan
47,Canoeists,2016,m,31,9,6,False,Shota Sasaki,Shota Sasaki,https://en.wikipedia.org/wiki/Shota_Sasaki
48,Canoeists,2016,m,38,9,6,False,Tsubasa Sasaki,Tsubasa Sasaki,https://en.wikipedia.org/wiki/Tsubasa_Sasaki
49,Canoeists,2016,f,180,47,17,False,Ana Sátila,Ana Sátila,https://en.wikipedia.org/wiki/Ana_S%C3%A1tila
50,Canoeists,2016,m,113,48,13,False,Benjamin Savšek,Benjamin Savšek,https://en.wikipedia.org/wiki/Benjamin_Sav%C5%A1ek
51,Canoeists,2016,m,957,133,39,False,Jon Schofield (canoeist),Jon Schofield (canoeist),https://en.wikipedia.org/wiki/Jon_Schofield_(canoeist)
52,Canoeists,2016,f,127,37,17,False,Yvonne Schuring,Yvonne Schuring,https://en.wikipedia.org/wiki/Yvonne_Schuring
53,Canoeists,2016,f,108,28,13,False,Viktoria Schwarz,Viktoria Schwarz,https://en.wikipedia.org/wiki/Viktoria_Schwarz
54,Canoeists,2016,f,74,34,9,False,Natalya Sergeyeva,Natalya Sergeyeva,https://en.wikipedia.org/wiki/Natalya_Sergeyeva
55,Canoeists,2016,m,37,30,5,False,Ilia Shtokalov,Ilia Shtokalov,https://en.wikipedia.org/wiki/Ilia_Shtokalov
56,Canoeists,2016,m,40,14,7,False,Shu Jianming,Shu Jianming,https://en.wikipedia.org/wiki/Shu_Jianming
57,Canoeists,2016,m,54,13,4,False,Edson Silva (canoeist),Edson Silva (canoeist),https://en.wikipedia.org/wiki/Edson_Silva_(canoeist)
58,Canoeists,2016,m,345,86,24,False,Emanuel Silva,Emanuel Silva,https://en.wikipedia.org/wiki/Emanuel_Silva
59,Canoeists,2016,m,83,35,5,True,Erlon Silva,Erlon Silva,https://en.wikipedia.org/wiki/Erlon_Silva
60,Canoeists,2016,m,24,9,3,False,Hélder Silva,Hélder Silva,https://en.wikipedia.org/wiki/H%C3%A9lder_Silva
61,Canoeists,2016,m,208,29,14,False,Pedro Gonçalves da Silva,Pedro Gonçalves da Silva,https://en.wikipedia.org/wiki/Pedro_Gon%C3%A7alves_da_Silva
62,Canoeists,2016,m,45,17,5,False,Thomas Simart,Thomas Simart,https://en.wikipedia.org/wiki/Thomas_Simart
63,Canoeists,2016,f,265,5,24,False,Rebeka Simon,Rebeka Simon,https://en.wikipedia.org/wiki/Rebeka_Simon
64,Canoeists,2016,f,18,3,1,False,Rebii Simon,Rebii Simon,https://en.wikipedia.org/wiki/Rebii_Simon
65,Canoeists,2016,m,92,27,10,False,Marek Šindler,Marek Šindler,https://en.wikipedia.org/wiki/Marek_%C5%A0indler
66,Canoeists,2016,m,125,73,17,False,Ladislav Škantár,Ladislav Škantár,https://en.wikipedia.org/wiki/Ladislav_%C5%A0kant%C3%A1r
67,Canoeists,2016,m,125,54,17,False,Peter Škantár,Peter Škantár,https://en.wikipedia.org/wiki/Peter_%C5%A0kant%C3%A1r
68,Canoeists,2016,m,180,59,6,False,Cameron Smedley,Cameron Smedley,https://en.wikipedia.org/wiki/Cameron_Smedley
69,Canoeists,2016,f,57,21,8,False,Yekaterina Smirnova (canoeist),Yekaterina Smirnova (canoeist),https://en.wikipedia.org/wiki/Yekaterina_Smirnova_(canoeist)
70,Canoeists,2016,m,101,24,10,False,Michal Smolen,Michal Smolen,https://en.wikipedia.org/wiki/Michal_Smolen
71,Canoeists,2016,m,79,2,4,False,Tamás Somorácz,Tamás Somorácz,https://en.wikipedia.org/wiki/Tam%C3%A1s_Somor%C3%A1cz
72,Canoeists,2016,m,24,12,3,False,Vagner Souta,Vagner Souta,https://en.wikipedia.org/wiki/Vagner_Souta
73,Canoeists,2016,f,52,39,8,False,Milica Starović,Milica Starović,https://en.wikipedia.org/wiki/Milica_Starovi%C4%87
74,Canoeists,2016,f,24,8,3,False,Linnea Stensils,Linnea Stensils,https://en.wikipedia.org/wiki/Linnea_Stensils
75,Canoeists,2016,f,28,12,4,False,Kira Stepanova,Kira Stepanova,https://en.wikipedia.org/wiki/Kira_Stepanova
76,Canoeists,2016,m,43,40,4,False,Jan Štěrba,Jan Štěrba,https://en.wikipedia.org/wiki/Jan_%C5%A0t%C4%9Brba
77,Canoeists,2016,m,48,37,4,False,Murray Stewart,Murray Stewart,https://en.wikipedia.org/wiki/Murray_Stewart
78,Canoeists,2016,m,24,7,3,False,Filip Šváb,Filip Šváb,https://en.wikipedia.org/wiki/Filip_%C5%A0v%C3%A1b
79,Canoeists,2016,f,200,97,29,False,Gabriella Szabó,Gabriella Szabó,https://en.wikipedia.org/wiki/Gabriella_Szab%C3%B3
80,Canoeists,2016,m,98,23,10,False,Piotr Szczepański,Piotr Szczepański,https://en.wikipedia.org/wiki/Piotr_Szczepa%C5%84ski
81,Canoeists,2016,m,30,17,4,False,Ferenc Szekszárdi,Ferenc Szekszárdi,https://en.wikipedia.org/wiki/Ferenc_Szeksz%C3%A1rdi
82,Canoeists,2016,m,24,12,3,False,Carlo Tacchini,Carlo Tacchini,https://en.wikipedia.org/wiki/Carlo_Tacchini
83,Canoeists,2016,m,114,33,12,False,Sašo Taljat,Sašo Taljat,https://en.wikipedia.org/wiki/Sa%C5%A1o_Taljat
84,Canoeists,2016,m,110,30,7,False,Lachlan Tame,Lachlan Tame,https://en.wikipedia.org/wiki/Lachlan_Tame
85,Canoeists,2016,m,90,23,14,False,Tan Ya,Tan Ya,https://en.wikipedia.org/wiki/Tan_Ya
86,Canoeists,2016,m,24,5,3,False,Oleg Tarnovschi,Oleg Tarnovschi,https://en.wikipedia.org/wiki/Oleg_Tarnovschi
87,Canoeists,2016,m,398,43,11,False,Serghei Tarnovschi,Serghei Tarnovschi,https://en.wikipedia.org/wiki/Serghei_Tarnovschi
88,Canoeists,2016,m,129,59,6,False,Juraj Tarr,Juraj Tarr,https://en.wikipedia.org/wiki/Juraj_Tarr
89,Canoeists,2016,m,162,81,22,False,Sideris Tasiadis,Sideris Tasiadis,https://en.wikipedia.org/wiki/Sideris_Tasiadis
90,Canoeists,2016,m,97,36,11,False,Michael Tayler,Michael Tayler,https://en.wikipedia.org/wiki/Michael_Tayler
91,Canoeists,2016,f,32,6,4,False,Amalie Thomsen,Amalie Thomsen,https://en.wikipedia.org/wiki/Amalie_Thomsen
92,Canoeists,2016,f,33,12,4,False,Anastasiia Todorova,Anastasiia Todorova,https://en.wikipedia.org/wiki/Anastasiia_Todorova
93,Canoeists,2016,m,60,8,5,False,Sergii Tokarnytskyi,Sergii Tokarnytskyi,https://en.wikipedia.org/wiki/Sergii_Tokarnytskyi
94,Canoeists,2016,m,36,36,4,False,Marko Tomićević,Marko Tomićević,https://en.wikipedia.org/wiki/Marko_Tomi%C4%87evi%C4%87
95,Canoeists,2016,f,69,8,5,False,Marina Toribiong,Marina Toribiong,https://en.wikipedia.org/wiki/Marina_Toribiong
96,Canoeists,2016,m,31,30,4,False,Cristian Toro,Cristian Toro,https://en.wikipedia.org/wiki/Cristian_Toro
97,Canoeists,2016,m,77,10,4,False,Pablo de Torres (kayaker),Pablo de Torres (kayaker),https://en.wikipedia.org/wiki/Pablo_de_Torres_(kayaker)
98,Canoeists,2016,m,34,15,4,False,Reiner Torres,Reiner Torres,https://en.wikipedia.org/wiki/Reiner_Torres
99,Canoeists,2016,m,97,36,6,True,Serguey Torres,Serguey Torres,https://en.wikipedia.org/wiki/Serguey_Torres
100,Canoeists,2016,m,32,21,4,False,Vladimir Torubarov,Vladimir Torubarov,https://en.wikipedia.org/wiki/Vladimir_Torubarov
101,Canoeists,2016,m,24,23,3,False,Sándor Tótka,Sándor Tótka,https://en.wikipedia.org/wiki/S%C3%A1ndor_T%C3%B3tka
102,Canoeists,2016,m,60,29,5,False,Lukáš Trefil,Lukáš Trefil,https://en.wikipedia.org/wiki/Luk%C3%A1%C5%A1_Trefil
103,Canoeists,2016,f,24,3,3,False,Sarah Troël,Sarah Troël,https://en.wikipedia.org/wiki/Sarah_Tro%C3%ABl
104,Canoeists,2016,f,180,28,15,False,Marharyta Makhneva,Marharyta Makhneva,https://en.wikipedia.org/wiki/Marharyta_Makhneva
105,Canoeists,2016,f,31,5,4,False,Olga Umaralieva,Olga Umaralieva,https://en.wikipedia.org/wiki/Olga_Umaralieva
106,Canoeists,2016,f,40,10,6,False,Viktoriia Us,Viktoriia Us,https://en.wikipedia.org/wiki/Viktoriia_Us
107,Canoeists,2016,m,39,14,5,False,Jan Vandrey,Jan Vandrey,https://en.wikipedia.org/wiki/Jan_Vandrey
108,Canoeists,2016,m,49,11,4,False,Fidel Antonio Vargas,Fidel Antonio Vargas,https://en.wikipedia.org/wiki/Fidel_Antonio_Vargas
109,Canoeists,2016,m,63,5,3,False,Henrik Vasbányai,Henrik Vasbányai,https://en.wikipedia.org/wiki/Henrik_Vasb%C3%A1nyai
110,Canoeists,2016,f,24,11,3,False,Ana Paula Vergutz,Ana Paula Vergutz,https://en.wikipedia.org/wiki/Ana_Paula_Vergutz
111,Canoeists,2016,f,32,5,4,False,Ida Villumsen,Ida Villumsen,https://en.wikipedia.org/wiki/Ida_Villumsen
112,Canoeists,2016,m,158,99,18,False,Erik Vlček,Erik Vlček,https://en.wikipedia.org/wiki/Erik_Vl%C4%8Dek
